Elapsed,Time,User Path,Virtual User ID,Parent,Element,Response time,Success,Population,Zone
601462,2023-05-02T08:24:59.772-05:00,"EP_Standard_C4484572",0-175,"Actions","START",0,yes,"EP","Default zone"
601487,2023-05-02T08:24:59.797-05:00,"EP_Standard_C4484572_998",1-14,"Actions","EP_Address",1233,yes,"EP_1","Default zone"
601488,2023-05-02T08:24:59.798-05:00,"EP_Standard_C4484572_998",1-172,"Actions","EP_Landing",1266,yes,"EP_1","Default zone"
601539,2023-05-02T08:24:59.849-05:00,"EP_Standard_C4484572",0-202,"Actions","START",0,yes,"EP","Default zone"
601560,2023-05-02T08:24:59.870-05:00,"EP_Standard_C4484572_998",1-128,"Actions","EP_Contact Info",1146,yes,"EP_1","Default zone"
601580,2023-05-02T08:24:59.890-05:00,"EP_Standard_C4484572_998",1-205,"Actions","START",0,yes,"EP_1","Default zone"
601589,2023-05-02T08:24:59.899-05:00,"EP_Standard_C4484572",0-174,"Actions","FINISH",0,yes,"EP","Default zone"
601590,2023-05-02T08:24:59.900-05:00,"EP_Standard_C4484572_998",1-202,"Actions","START",0,yes,"EP_1","Default zone"
601594,2023-05-02T08:24:59.904-05:00,"EP_Standard_C4484572",0-209,"Actions","START",0,yes,"EP","Default zone"
601623,2023-05-02T08:24:59.933-05:00,"EP_Standard_C4484572_998",1-207,"Actions","START",0,yes,"EP_1","Default zone"
601632,2023-05-02T08:24:59.942-05:00,"EP_Standard_C4484572_998",1-118,"Actions","EP_Landing",1235,yes,"EP_1","Default zone"
601645,2023-05-02T08:24:59.955-05:00,"EP_Standard_C4484572_998",1-141,"Actions","EP_Landing",446,yes,"EP_1","Default zone"
601658,2023-05-02T08:24:59.968-05:00,"EP_Standard_C4484572_998",1-175,"Actions","EP_Logout",58,yes,"EP_1","Default zone"
601682,2023-05-02T08:24:59.992-05:00,"EP_Standard_C4484572_998",1-200,"Actions","START",0,yes,"EP_1","Default zone"
601686,2023-05-02T08:24:59.996-05:00,"EP_Standard_C4484572_998",1-201,"Actions","START",0,yes,"EP_1","Default zone"
601698,2023-05-02T08:25:00.008-05:00,"EP_Standard_C4484572",0-116,"Actions","EP_Landing",4300,yes,"EP","Default zone"
601710,2023-05-02T08:25:00.020-05:00,"EP_Standard_C4484572_998",1-137,"Actions","EP_Login",22588,yes,"EP_1","Default zone"
601734,2023-05-02T08:25:00.044-05:00,"EP_Standard_C4484572",0-124,"Actions","EP_Employment Summary",8608,yes,"EP","Default zone"
601759,2023-05-02T08:25:00.069-05:00,"EP_Standard_C4484572_998",1-0,"Actions","EP_Employment Summary",7891,yes,"EP_1","Default zone"
601762,2023-05-02T08:25:00.072-05:00,"EP_Standard_C4484572_998",1-206,"Actions","START",0,yes,"EP_1","Default zone"
601767,2023-05-02T08:25:00.077-05:00,"EP_Standard_C4484572_998",1-208,"Actions","START",0,yes,"EP_1","Default zone"
601772,2023-05-02T08:25:00.082-05:00,"EP_Standard_C4484572",0-165,"Actions","EP_Login",25699,yes,"EP","Default zone"
601778,2023-05-02T08:25:00.088-05:00,"EP_Standard_C4484572",0-141,"Actions","EP_Landing",2443,yes,"EP","Default zone"
601799,2023-05-02T08:25:00.109-05:00,"EP_Standard_C4484572_998",1-204,"Actions","START",0,yes,"EP_1","Default zone"
601813,2023-05-02T08:25:00.123-05:00,"EP_Standard_C4484572_998",1-203,"Actions","START",0,yes,"EP_1","Default zone"
601821,2023-05-02T08:25:00.131-05:00,"EP_Standard_C4484572",0-60,"Actions","EP_Logout",168,yes,"EP","Default zone"
601823,2023-05-02T08:25:00.133-05:00,"EP_Standard_C4484572_998",1-62,"Actions","FINISH",0,yes,"EP_1","Default zone"
601824,2023-05-02T08:25:00.134-05:00,"EP_Standard_C4484572_998",1-178,"Actions","EP_Landing",546,yes,"EP_1","Default zone"
601847,2023-05-02T08:25:00.157-05:00,"EP_Standard_C4484572_998",1-209,"Actions","START",0,yes,"EP_1","Default zone"
601865,2023-05-02T08:25:00.175-05:00,"EP_Standard_C4484572_998",1-52,"Actions","EP_Address",1081,yes,"EP_1","Default zone"
601877,2023-05-02T08:25:00.187-05:00,"EP_Standard_C4484572",0-181,"Actions","EP_Contact Info",1128,yes,"EP","Default zone"
601898,2023-05-02T08:25:00.208-05:00,"EP_Standard_C4484572",0-8,"Actions","EP_Employment Summary",5098,yes,"EP","Default zone"
601904,2023-05-02T08:25:00.214-05:00,"EP_Standard_C4484572",0-180,"Actions","EP_Personal Info",2749,yes,"EP","Default zone"
601906,2023-05-02T08:25:00.216-05:00,"EP_Standard_C4484572",0-189,"Actions","EP_Contact Info",1096,yes,"EP","Default zone"
601912,2023-05-02T08:25:00.222-05:00,"EP_Standard_C4484572",0-14,"Actions","EP_Contact Info",264,yes,"EP","Default zone"
601919,2023-05-02T08:25:00.229-05:00,"EP_Standard_C4484572",0-35,"Actions","EP_Employment Summary",6248,yes,"EP","Default zone"
601930,2023-05-02T08:25:00.240-05:00,"EP_Standard_C4484572",0-155,"Actions","EP_Address",1211,yes,"EP","Default zone"
601979,2023-05-02T08:25:00.289-05:00,"EP_Standard_C4484572",0-98,"Actions","EP_Logout",1079,yes,"EP","Default zone"
601987,2023-05-02T08:25:00.297-05:00,"EP_Standard_C4484572",0-27,"Actions","EP_Dashboard",12550,yes,"EP","Default zone"
602033,2023-05-02T08:25:00.343-05:00,"EP_Standard_C4484572_998",1-151,"Actions","EP_Contact Info",1216,yes,"EP_1","Default zone"
602045,2023-05-02T08:25:00.355-05:00,"EP_Standard_C4484572",0-149,"Actions","EP_Landing",1656,yes,"EP","Default zone"
602047,2023-05-02T08:25:00.357-05:00,"EP_Standard_C4484572",0-46,"Actions","EP_Logout",75,yes,"EP","Default zone"
602066,2023-05-02T08:25:00.376-05:00,"EP_Standard_C4484572_998",1-100,"Actions","EP_Employment Summary",4899,yes,"EP_1","Default zone"
